average_rating,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
4.35,Paperback,160,2010,19,4,30.0,0,4.21
4.17,Paperback,136,2006,9,2,3.0,0,3.53
3.72,Paperback,584,2012,12,1,3121.0,0,3.885
3.19,Paperback,246,2013,75,19,94.0,0,3.16
3.39,Paperback,120,2001,85,32,280.0,0,3.39
1.33,Paperback,270,2008,3,2,26.0,0,3.8333333333333335
4.32,Paperback,107,2009,3,3,897.0,0,4.33
3.78,Paperback,479,2009,53,14,290.0,0,3.34
4.06,Paperback,432,2010,4,4,393.0,1,4.05
3.33,Paperback,204,2012,3,1,1.0,0,3.43
3.92,Paperback,329,2010,13,3,24.0,0,3.83
2.83,Paperback,216,2009,6,2,13.0,0,3.57
4.21,Paperback,200,2003,9,2,205.0,1,4.18
3.0,Paperback,32,2010,2,1,0.0,0,4.52
3.0,other,64,2007,2,1,3.0,0,3.76
3.35,Paperback,272,2008,79,6,46.0,1,3.39
3.43,Paperback,224,2010,18,3,948.0,0,3.37
4.15,other,512,2011,38,15,64.0,1,3.9
4.0,Paperback,55,2009,2,1,6.0,1,3.92
4.1,Paperback,192,2007,12,4,200.0,1,4.16
4.0,Paperback,188,2010,52,8,10.0,1,4.05
3.24,Paperback,424,2012,90,19,54.0,0,3.56
4.08,Paperback,111,2002,2318,155,2237.0,0,4.04
3.93,Paperback,324,2013,111,11,71.0,1,3.87
3.12,Paperback,224,2008,8,3,37.0,0,3.12
2.94,Paperback,212,2011,255,42,216.0,0,3.1266666666666665
3.67,Paperback,148,2013,15,3,30.0,0,3.67
4.3,other,381,2005,23,1,13.0,0,3.99
4.64,Paperback,32,2012,14,3,262.0,1,3.84
4.0,Paperback,175,2011,12,1,2.0,0,3.94
4.06,ebook,222,2014,20,10,49.0,1,4.05
4.25,Paperback,320,2014,24,7,50.0,0,4.23
3.67,Paperback,270,2012,9,4,7.0,0,3.63
3.93,Hardcover,150,2012,28,3,47.0,0,4.48
4.26,Paperback,288,2011,68,4,16.0,0,3.896666666666667
3.0,Paperback,176,2014,4,3,1.0,0,3.0
3.8,Paperback,344,2010,85,13,319.0,1,3.7
4.09,Paperback,909,2016,1,1,2339.0,0,4.0200000000000005
4.18,Paperback,352,2010,22,5,2911.0,0,4.08
4.0,Paperback,352,2015,9,1,14.0,0,3.32
3.43,Paperback,120,2015,54,9,20.0,0,3.79
4.04,Paperback,456,2013,78,27,15195.0,0,3.89
3.89,Paperback,328,2015,30,6,1766.0,0,4.15
2.78,Paperback,240,2013,160,28,89.0,0,3.14
4.19,Paperback,352,2012,183,35,150865.0,1,4.15
4.18,Paperback,336,2017,7,3,11627.0,1,4.03
3.46,Paperback,176,2011,28,6,6.0,0,3.46
4.12,Paperback,280,2012,7,1,19.0,0,4.04
3.85,Paperback,384,2013,67,18,15741.0,1,3.9
1.0,Paperback,196,2016,1,1,4.0,0,1.0
4.37,Hardcover,216,2015,59,13,679.0,0,4.105
3.0,Paperback,142,2009,5,3,18.0,0,3.4
3.92,Paperback,526,2013,38,6,7.0,1,3.81
4.63,Hardcover,336,2012,159,8,205.0,0,4.64
4.33,Paperback,392,2013,8,3,4395.0,1,4.0649999999999995
3.08,Paperback,171,2015,12,3,12.0,0,3.04
4.05,Hardcover,520,2014,6,2,3787.0,1,4.045
4.03,Hardcover,320,2015,61,4,42.0,0,4.07
3.2,Paperback,80,2013,5,1,2.0,0,3.745
4.0,Paperback,864,2010,288,62,1379.0,0,4.0
3.61,Paperback,238,2015,7,2,591.0,0,4.25
3.79,Paperback,285,2008,102,30,8769.0,0,3.705
4.29,Paperback,142,2012,7,2,2.0,0,4.36
3.75,Hardcover,365,2017,11,5,1390.0,1,3.7733333333333334
4.06,Hardcover,400,2015,5,2,8824.0,1,3.77
4.29,Paperback,167,2008,7,1,8.0,0,3.97
3.88,Paperback,310,2011,90,6,162.0,1,4.01
3.8,Paperback,184,2014,9,2,8853.0,1,3.965
3.84,Hardcover,320,2006,2,1,192.0,0,4.05
3.42,Paperback,330,2015,14,2,24.0,0,3.34
4.5,Paperback,204,2013,14,5,0.0,0,4.5
3.6,ebook,66,2012,21,7,1.0,0,4.1
4.16,ebook,302,2011,1,1,52.0,0,4.29
3.89,Paperback,512,2002,9,1,1.0,0,3.8
4.17,ebook,251,2015,45,20,746.0,1,3.97
4.07,Paperback,432,1992,74,13,2234.0,1,3.99
4.0,ebook,68,2016,6,4,38.0,0,4.09
4.0,other,161,2015,4,3,83.0,1,3.83
4.22,Hardcover,384,1997,69,4,4.0,1,3.99
3.57,Paperback,696,2008,79,7,21644.0,1,3.4050000000000002
3.63,Hardcover,400,1999,7,1,148.0,1,4.04
3.81,Paperback,304,1997,8,1,22.0,0,3.87
3.43,Paperback,176,1994,33,6,974.0,0,3.98
3.99,Paperback,224,1976,11,3,3824.0,1,3.85
4.12,Paperback,160,1984,176,6,115.0,0,4.04
3.65,other,360,2005,5,1,56.0,0,3.67
3.96,Paperback,307,2011,128,20,4023.0,1,3.99
3.83,Paperback,377,2011,1914,85,1104.0,0,3.75
4.27,Paperback,544,2013,253,34,7857.0,1,4.22
3.99,Paperback,496,2017,68,15,350.0,0,3.8
3.34,Paperback,234,2016,3,1,936.0,0,3.38
3.76,Paperback,162,1988,33,5,1148.0,0,3.82
3.94,Paperback,352,1999,15,2,160.0,0,3.99
3.68,Paperback,524,1993,100,4,65.0,0,3.73
3.54,Hardcover,268,2005,13,1,13.0,0,3.615
3.12,Hardcover,304,2001,11,5,34.0,0,3.645
3.39,Hardcover,32,2008,61,27,13.0,0,3.555
4.25,Paperback,640,2002,1126,59,1133.0,1,4.02
3.91,Paperback,208,2012,7974,869,4518.0,0,3.94
3.55,Paperback,416,2005,607,28,374.0,1,3.58
3.62,Paperback,320,2006,81,13,2311.0,0,3.8
3.66,other,249,2011,9114,286,3227.0,1,3.99
4.18,Paperback,320,2006,18902,643,7873.0,0,4.17
4.27,Paperback,320,2005,460,45,300.0,1,4.14
3.95,Paperback,288,2008,251,40,3819.0,1,4.17
3.53,Paperback,272,2000,249,34,434.0,0,3.83
4.41,Paperback,544,1995,2317,28,972.0,1,4.09
3.1,Paperback,320,2008,239,56,132.0,0,3.46
3.56,Paperback,320,2006,174,27,204.0,0,3.58
3.89,Hardcover,304,2008,84,9,15.0,0,3.96
3.82,Paperback,416,2010,29,3,1855.0,0,3.7800000000000002
3.87,ebook,448,2008,8,1,850.0,1,3.85
4.03,ebook,228,2009,247,57,65701.0,1,3.97
3.45,Paperback,176,2012,218,40,3604.0,0,3.78
3.81,ebook,320,2009,2,1,24.0,1,3.77
3.74,Hardcover,272,2011,517,108,49.0,0,3.9166666666666665
3.39,ebook,112,2009,11,3,3320.0,0,3.52
3.79,Paperback,336,2010,741,61,658.0,1,3.64
3.46,Hardcover,336,2013,837,186,3815.0,0,3.18
4.06,ebook,434,2010,110,25,3376.0,1,3.99
3.81,Paperback,400,2012,34,7,299.0,1,3.81
4.0,Hardcover,488,2013,37632,4170,59092.0,1,4.07
4.17,ebook,384,2013,30,9,119.0,1,4.13
4.4,Hardcover,192,2013,63,8,60.0,0,4.095
3.55,Hardcover,480,2014,161,36,140.0,1,3.75
3.67,Hardcover,532,2014,81,21,611.0,0,3.8337499999999993
3.92,ebook,75,2012,35,8,258.0,1,3.98
3.97,Paperback,800,2013,24,6,5637.0,1,3.91
3.92,Paperback,384,2013,47,13,1836.0,1,3.96
4.05,Paperback,512,2014,58,19,117.0,1,4.02
3.82,ebook,100,2013,1423,147,782.0,1,3.89
3.84,ebook,373,2015,3735,308,5307.0,1,3.9799999999999995
3.85,ebook,288,2015,10,4,255.0,0,3.44
3.77,ebook,464,2015,27,17,15175.0,1,3.825
3.1,ebook,340,2014,1,1,621.0,0,3.23
3.84,Hardcover,32,2015,74,12,66.0,0,3.9433333333333334
3.64,other,288,2015,33,10,607.0,1,3.49
4.07,Paperback,525,2015,64,5,206425.0,1,4.09
3.67,Paperback,339,2015,44,9,1590.0,0,3.89
4.03,Hardcover,416,2017,1594,265,281.0,1,3.94
3.68,Hardcover,448,2016,964,275,11208.0,1,3.72
3.8,Paperback,528,2015,29,6,8595.0,1,4.03
4.0,Hardcover,192,2017,42,8,30.0,0,4.21
4.13,Paperback,368,2016,49,10,3650.0,0,4.165
4.02,Paperback,224,2017,116,16,1024.0,0,3.815
3.5,ebook,384,2017,2,1,290.0,1,3.59
3.81,Hardcover,336,2000,29,7,200.0,0,3.81
3.58,Paperback,259,2005,11,2,33.0,0,3.483333333333333
3.85,Paperback,176,2011,229,15,30.0,0,3.95
4.08,Hardcover,192,2013,2,2,25.0,0,3.74
4.44,ebook,240,2014,10,5,4.0,0,3.79
4.0,ebook,432,2014,1,1,3.0,0,3.61
3.87,other,203,2008,3,1,38.0,0,3.87
3.63,Paperback,437,2010,21,1,65.0,0,3.5
3.24,Paperback,392,2009,18,5,1386.0,0,3.83
4.17,Paperback,320,2002,6,3,14.0,1,3.71
2.64,Paperback,216,2009,10,7,43.0,0,2.64
3.92,Paperback,485,2010,80,13,12149.0,1,3.97
3.25,Paperback,304,2012,19,4,233.0,0,3.78
3.56,Paperback,477,2014,66,10,13697.0,0,3.85
4.42,Paperback,278,1980,18,3,34.0,0,4.056666666666666
3.37,other,218,1984,301,13,96.0,0,3.8
3.59,Paperback,272,1991,1631,106,1472.0,0,3.64
4.08,Paperback,659,1993,6162,862,3421.0,0,3.91
3.64,Paperback,310,1991,122,17,159557.0,1,3.73
3.49,Paperback,365,1995,138,20,634.0,0,3.51
3.99,Paperback,272,2001,599,56,13179.0,0,3.84
3.82,Paperback,479,2004,40,4,370.0,0,3.85
3.99,other,240,1963,47,6,3823.0,1,3.85
3.77,Paperback,282,1995,135,10,74.0,1,3.87
4.1,Paperback,251,1997,4152,522,3885.0,1,4.07
3.43,Paperback,320,2002,36,2,30.0,0,4.0
4.0,Paperback,384,1999,895,49,2549.0,0,3.9933333333333336
3.6,Paperback,352,2011,41,4,69.0,0,3.641666666666667
3.76,Paperback,278,2006,185,27,1684.0,0,3.76
3.3,Paperback,120,2009,94,13,6382.0,0,3.37
3.4,Paperback,387,2010,27,3,1483.0,0,3.48
3.59,Paperback,240,2012,101,11,955.0,1,3.73
3.85,Paperback,256,1999,95,17,1153.0,0,3.91
4.28,Paperback,379,2009,2931,132,310.0,1,4.32
4.17,Hardcover,379,2011,113,22,39864.0,1,4.09
3.77,ebook,352,2014,209,42,1460.0,1,3.8
3.71,Paperback,144,2015,166,19,244.0,1,3.73
4.08,Paperback,1456,2003,75,5,145.0,0,4.08
3.99,ebook,160,2007,17,2,77818.0,0,4.11
3.98,ebook,378,2010,12,4,1783.0,0,4.07
4.3,Paperback,443,2001,7368,109,198.0,0,4.17
4.0,Paperback,144,2002,233,7,73.0,1,4.08
3.99,Paperback,160,2007,352,34,1028.0,1,3.86
3.31,Hardcover,318,2013,235,65,1539.0,0,3.98
4.03,Paperback,692,2007,62,10,732.0,0,4.17
3.92,other,1,2005,68,20,2808.0,1,3.84
3.9,Paperback,288,2008,51,10,293.0,1,3.85
4.16,Paperback,256,2017,1,1,87.0,0,4.16
3.95,Hardcover,384,2003,48,8,887.0,0,4.02
3.37,Hardcover,213,2009,386,82,505.0,0,3.83
3.76,Hardcover,88,1995,30,2,15.0,0,3.8949999999999996
3.86,Hardcover,32,1999,49,21,18.0,0,4.085
4.0,Paperback,292,1996,223,15,3399.0,1,3.96
4.01,Hardcover,155,2009,6935,795,1755.0,1,4.085
3.32,Paperback,246,2005,30,2,50.0,0,3.49
4.1,Paperback,538,1998,91,9,19233.0,1,4.03
3.91,Paperback,480,1979,22,4,15.0,0,4.09
3.73,Paperback,380,2003,197,23,172.0,0,3.755
3.74,Paperback,189,2006,36,4,50.0,0,3.6
3.41,Hardcover,303,2009,308,54,690.0,0,3.58
4.03,Hardcover,526,1995,22,7,43.0,0,4.0
3.86,Hardcover,568,1988,7,1,5.0,0,3.94
4.1,Paperback,228,1989,17,2,86.0,0,4.12
3.67,Paperback,204,2008,109,7,7518.0,0,3.63
3.82,Paperback,138,2009,44,4,2152.0,0,4.0
4.27,Paperback,400,2008,28,2,271.0,0,4.04
3.2,Hardcover,256,2015,19,6,405.0,0,3.2
3.99,Paperback,256,2000,766,34,1155.0,0,3.99
3.89,Paperback,256,1991,136,14,288.0,0,4.15
3.33,Paperback,476,2010,3,1,10.0,0,3.793333333333333
3.45,Hardcover,296,2011,116,14,219.0,0,3.85
3.76,Paperback,320,2008,21,4,34.0,0,3.8
3.61,Paperback,286,1982,17,1,61.0,0,4.0
3.37,Hardcover,256,2010,40,9,53.0,0,3.855
4.4,Paperback,306,2011,177,36,383.0,1,3.98
3.78,Paperback,280,1976,149,8,257.0,0,3.82
3.44,Paperback,152,2012,37,3,60.0,0,3.76
4.03,Hardcover,528,2009,94,11,77.0,0,4.15
3.0,Paperback,32,2012,19,2,8.0,0,3.34
3.91,Paperback,429,2009,2351,76,303.0,1,4.02
3.69,Paperback,470,2014,26,5,190.0,0,4.02
4.21,Hardcover,750,2014,107,14,5626.0,1,4.17
3.81,Paperback,278,1990,36,4,43.0,0,3.95
3.7,Hardcover,208,2015,8,3,15.0,0,3.78
4.25,Hardcover,240,1972,30,4,74.0,0,4.06
4.38,Hardcover,40,1971,72,6,74.0,0,4.17
3.64,Paperback,330,2014,101,16,7067.0,0,3.64
3.22,Paperback,83,2011,8,5,97.0,1,3.91
4.35,Paperback,736,2017,9,2,831.0,0,3.9
4.46,Paperback,58,1991,13,2,5.0,0,4.24
3.97,Paperback,256,1968,6542,97,24.0,0,3.9850000000000003
3.75,Paperback,338,2004,12,4,27.0,0,3.9575
4.32,Paperback,495,1991,676,15,1284.0,0,4.14
3.91,Hardcover,288,2012,9,4,8.0,0,3.37
2.62,other,187,1991,1,1,10.0,0,3.35
2.9,other,254,1993,7,2,4.0,0,3.18
4.01,other,192,2012,175,24,137.0,0,3.61
3.8,Hardcover,219,1979,30,2,126.0,0,4.21
3.43,Hardcover,255,2003,30,6,97.0,0,3.9524999999999997
4.22,Hardcover,464,2014,9,2,28.0,0,4.19
3.86,Paperback,440,1972,57,7,39.0,0,3.88
3.98,Hardcover,437,2013,76,19,634.0,0,3.83
3.65,Hardcover,352,2013,176,45,953.0,0,3.51
4.27,Paperback,253,2000,194,7,426.0,0,4.13
4.1,Hardcover,317,2000,8,3,10.0,0,4.0
4.0,Hardcover,528,2001,10,1,22.0,0,3.95
4.18,Paperback,488,2005,21,4,20.0,0,3.91
4.04,Paperback,112,2009,195,24,106.0,0,3.96
4.0,Paperback,373,2013,1,1,3.0,0,3.885
4.11,Paperback,416,1991,22,4,928.0,0,3.85
4.6,Hardcover,1032,2007,87,4,155.0,1,4.16
3.69,Paperback,288,2015,16,4,1346.0,0,4.0
2.7,Paperback,128,2008,27,12,20.0,0,2.7
3.97,other,0,2010,6,3,5730.0,0,3.9299999999999997
3.31,Hardcover,320,2011,46,7,1661.0,0,3.78
4.09,other,7,2012,96,29,12957.0,1,3.73
3.89,Paperback,544,2011,19,3,1689.0,0,3.7
3.53,other,0,2011,13,7,418.0,0,3.93
3.96,Paperback,304,2012,8,1,240.0,0,4.01
3.94,Paperback,224,2013,597,45,1345.0,0,3.9
3.92,Paperback,235,2005,531,91,29.0,0,4.19
4.17,Hardcover,183,2007,16,4,21.0,0,3.85
3.97,Hardcover,237,2008,31,6,45.0,0,4.0200000000000005
4.08,ebook,176,2013,2,1,325.0,0,4.16
3.59,other,280,1983,15,3,2.0,0,3.69
3.75,Paperback,228,2003,63,9,32.0,0,3.43
3.99,Paperback,400,1997,352,22,531.0,0,4.0
3.52,Paperback,256,1999,46,7,24.0,0,4.0
3.25,Paperback,335,1999,4,1,1.0,0,3.5
4.33,Hardcover,200,2000,6,1,12.0,0,3.88
3.37,Paperback,320,2001,164,24,1636.0,0,3.48
3.95,Hardcover,288,2003,72,8,81.0,1,3.77
3.92,Hardcover,432,2007,265,32,639.0,0,4.18
3.86,Hardcover,336,2008,136,32,50.0,0,3.9
4.08,Hardcover,302,2011,9145,884,4524.0,1,4.06
3.29,Hardcover,320,2014,304,53,190.0,1,3.51
3.67,Hardcover,95,1987,11,3,12.0,0,3.67
3.91,Hardcover,403,1989,46,5,90.0,0,3.795
3.64,Paperback,320,1997,60,7,57.0,1,3.5
3.36,Paperback,288,1999,98,13,253.0,0,3.83
4.29,Paperback,394,2010,331,34,1689.0,1,4.17
4.23,Hardcover,496,2011,280,55,1595.0,1,4.13
3.87,ebook,234,2010,34,4,5771.0,1,3.66
3.18,Paperback,272,2009,26,10,439.0,0,3.2
3.91,Paperback,149,1989,72,12,68.0,0,3.865
4.05,Paperback,912,2012,147,17,220.0,1,3.72
3.79,Paperback,192,2014,19,4,22.0,1,3.95
4.07,Hardcover,327,2013,2,2,26652.0,0,4.08
3.67,ebook,256,2014,9,1,16251.0,1,3.79
4.37,Paperback,192,2014,61,3,374.0,1,4.35
4.41,Paperback,144,2017,73,11,103.0,1,4.27
3.94,Paperback,128,1985,3,1,29.0,0,4.155
4.06,Hardcover,353,2001,584,63,88494.0,1,3.97
3.35,Hardcover,307,1996,6,3,17.0,0,3.56
3.71,Hardcover,244,1995,21,4,46.0,0,3.72
3.56,Hardcover,288,2004,21,4,5937.0,0,3.52
4.0,Paperback,274,2005,1,1,3.0,0,4.0
4.55,Paperback,84,2008,11,2,5.0,0,4.285
4.2,Paperback,432,2014,143,10,4753.0,1,4.02
4.22,Paperback,371,2011,14,5,277.0,1,4.09
3.58,Paperback,584,1999,236,10,283.0,0,4.27
3.82,Paperback,341,2009,109,24,1341.0,0,3.7
3.56,Paperback,300,2010,775,55,1190.0,0,3.81
3.74,Hardcover,418,2011,16,1,3183.0,0,3.75
3.93,Paperback,344,1987,44,4,8840.0,1,3.82
3.9,other,148,1982,261,19,15.0,0,3.94
4.04,other,40,1995,48,3,34.0,1,4.19
3.94,Hardcover,448,1996,12,1,349.0,0,4.06
3.81,Paperback,465,1996,4513,154,2016.0,1,3.77
4.39,Hardcover,400,2001,522,43,849.0,0,4.36
3.66,Paperback,288,2002,182,24,198.0,0,4.01
3.59,Paperback,342,2006,11669,969,5003.0,0,3.66
3.94,Paperback,223,2007,3480,157,26.0,1,3.9
3.92,ebook,0,2007,48,2,4462.0,1,3.88
3.7,Paperback,496,2014,63,19,11404.0,0,3.7
3.79,ebook,320,2013,22,10,471.0,1,3.86
4.21,Paperback,454,2011,16031,734,2417.0,1,4.3
4.32,Hardcover,32,2003,100,28,36.0,0,4.1
2.0,Paperback,186,1991,9,2,7.0,0,2.66
4.17,Paperback,282,2007,11,3,86.0,0,3.92
4.34,Paperback,448,2014,35,5,21.0,1,4.26
2.9,Paperback,192,2003,19,3,4.0,0,3.5
3.52,Paperback,188,2006,921,47,247.0,1,3.78
3.6,other,192,2014,204,23,197.0,1,3.6
3.97,Paperback,288,2012,9767,1171,29937.0,0,3.97
3.48,Paperback,304,2002,692,33,418.0,0,3.52
3.84,Paperback,250,2004,57,5,80.0,1,3.89
4.11,Paperback,288,2015,22,8,25.0,1,3.69
4.28,Paperback,288,2015,82,16,761.0,1,3.94
4.22,Paperback,202,2009,72,9,94.0,1,4.25
4.11,Paperback,224,2012,152,25,238.0,0,4.19
3.79,other,220,1993,1344,63,260.0,1,4.08
3.37,Paperback,304,2005,27,5,50.0,1,3.53
3.22,Paperback,192,2012,97,14,78.0,1,3.64
3.93,Paperback,224,2016,18,5,16.0,1,3.74
4.0,Paperback,224,2012,60,12,4.0,1,3.83
3.56,Paperback,256,2014,31,9,21.0,0,3.64
4.24,Paperback,288,2016,12,3,253.0,1,4.03
3.58,Paperback,378,2007,171,19,156.0,1,3.74
4.04,Paperback,246,2017,74,14,1869.0,1,3.92
3.77,Paperback,251,2001,118,9,123.0,1,3.87
3.41,Paperback,288,2010,73,3,101.0,0,3.85
3.84,Paperback,288,2011,166,23,351.0,0,3.83
4.03,Paperback,409,2004,4864,362,0.0,0,3.825
3.65,Paperback,352,2011,197,24,248.0,1,4.050000000000001
3.65,Hardcover,195,1988,30,2,325.0,0,3.8
4.09,Hardcover,544,2012,121,27,88.0,0,3.9000000000000004
4.16,Hardcover,248,2012,957,174,2306.0,0,4.16
3.64,Paperback,64,2001,194,15,158.0,1,4.075
3.92,Paperback,288,2008,67,6,1099.0,0,4.08
3.76,Paperback,352,2013,331,48,1468.0,0,3.73
3.65,Hardcover,240,2004,73,17,14.0,0,3.71
3.68,Paperback,237,2001,3017,209,1050.0,0,3.79
3.88,Paperback,224,2010,102,10,63.0,1,3.77
3.76,Hardcover,272,2013,959,256,837.0,0,3.94
3.73,Hardcover,288,2011,47,14,736.0,0,3.84
4.06,ebook,320,2011,1,1,335.0,0,4.0
3.16,Hardcover,24,2013,42,1,9.0,0,3.7
4.24,ebook,528,2012,56,12,1392.0,1,4.03
3.99,Paperback,464,2000,401,20,999.0,0,3.99
3.69,other,256,2001,254,14,176.0,1,3.63
3.69,Paperback,384,2001,16,3,18.0,0,3.76
3.51,Hardcover,232,1987,43,4,49.0,0,3.55
3.95,Paperback,163,1989,4,1,778.0,0,3.81
3.98,Paperback,224,1994,40,3,60.0,0,3.58
3.67,Paperback,368,2007,110,20,3249.0,1,3.73
3.75,Hardcover,336,2012,191,37,77.0,0,3.82
3.95,other,6,2014,103,22,5363.0,1,3.93
3.97,Paperback,352,1998,2221,54,3497.0,0,4.0
3.95,Paperback,221,1999,87,11,126.0,0,3.99
4.04,Hardcover,224,2002,509,30,330.0,0,4.01
3.89,Paperback,256,2002,55,4,21.0,0,3.82
4.21,Hardcover,352,2009,2597,441,3931.0,0,4.16
3.43,Hardcover,272,2011,336,69,84.0,0,3.55
3.81,Hardcover,255,2010,2734,249,684.0,1,3.99
3.29,Hardcover,336,2012,83,28,520.0,0,3.3
3.49,Hardcover,264,2014,314,83,488.0,1,3.55
4.06,Hardcover,352,2009,1340,126,5.0,1,3.88
3.5,Hardcover,416,2009,28,2,55.0,0,3.74
4.34,ebook,1060,2010,28,5,1897.0,1,4.26
3.97,Hardcover,272,2012,202,27,126.0,1,4.12
3.64,other,32,2009,4,2,14.0,0,4.01
4.0,Hardcover,127,1972,2,2,12.0,0,3.91
4.15,ebook,688,2008,271,32,568.0,0,3.99
3.79,Paperback,256,2003,276,17,110.0,0,3.76
4.12,Paperback,160,2006,586,52,308.0,1,4.02
3.91,Paperback,128,2006,16,2,44.0,1,3.98
3.48,ebook,352,2010,4,1,936.0,0,3.43
3.85,Paperback,272,2015,24,3,495.0,0,3.64
3.93,Paperback,288,2015,116,21,415.0,0,3.94
4.04,Paperback,960,2012,75,6,363.0,0,4.0825
3.77,Hardcover,385,1987,355,36,27776.0,0,3.8
4.34,Hardcover,518,1989,119,30,30525.0,1,4.17
3.91,Paperback,240,1988,112,12,56.0,0,3.8
4.22,Hardcover,64,1977,23,5,294.0,0,4.15
3.98,Hardcover,291,1984,2,1,3699.0,1,3.94
3.87,Hardcover,210,1994,11,1,160.0,0,3.86
3.92,Hardcover,32,2000,24,8,14.0,0,3.885
3.57,Hardcover,96,2000,7,1,4.0,0,3.77
4.27,Hardcover,395,1973,14,3,25.0,0,4.22
4.12,Hardcover,310,2011,1042,56,414.0,1,4.055
3.56,Paperback,208,2014,44,12,573.0,0,3.56
3.0,Hardcover,188,1996,3,3,2.0,0,3.56
3.53,Hardcover,339,2016,1572,205,173.0,1,3.85
3.9,Paperback,224,1996,90,5,13.0,0,4.0
3.88,Paperback,204,2001,43,4,53.0,1,3.81
4.09,Paperback,216,2002,980,68,24.0,0,4.08
3.75,Hardcover,244,2014,3,1,4.0,0,4.14
0.0,Hardcover,240,2009,0,1,7.0,0,1.913333333333333
3.4,Paperback,302,2009,9,1,6.0,0,3.5
3.62,other,240,1973,10,2,17.0,1,3.808235294117647
3.9,Paperback,502,1985,60,5,738.0,0,3.91
4.3,other,358,1999,942,66,69.0,1,4.29
3.86,other,384,2005,1790,10,814.0,1,3.8425
3.87,Paperback,304,2009,423,17,501.0,1,3.74
3.8,other,277,2010,518,47,629.0,1,3.9
3.16,Paperback,322,2010,21,3,194.0,1,3.17
3.96,other,304,2014,150,48,1075.0,1,3.87
3.8,Paperback,304,2014,824,122,2251.0,1,3.9
4.28,Paperback,371,2016,1112,141,106.0,1,4.16
4.0,Paperback,16,1995,12,10,34.0,0,3.78
3.84,Paperback,32,2002,38,4,19.0,0,4.0275
3.97,Paperback,112,2003,863,32,576.0,1,4.07
3.94,Paperback,212,2004,147,29,635.0,0,4.02
4.25,Hardcover,40,2005,4675,41,442.0,1,4.09
4.01,Paperback,210,2006,5,3,166.0,0,4.14
3.5,other,192,1992,2,1,7.0,0,3.81
2.61,other,386,1993,24,7,38.0,1,3.75
3.93,Paperback,384,1992,102,9,1794.0,0,3.82
3.23,other,246,1995,307,17,241.0,1,3.65
3.81,Paperback,304,2011,22,4,902.0,0,3.71
4.0,Paperback,196,1979,99,5,842.0,1,3.98
4.01,Paperback,110,1978,15,3,3943.0,0,4.05
3.73,Paperback,148,1983,19,3,40.0,0,3.85
3.74,Paperback,214,1991,685,113,4878.0,0,3.58
3.88,other,224,1978,26,2,215.0,1,3.98
3.45,Paperback,216,1982,9,1,21.0,0,3.74
4.0,other,256,1975,25,2,164.0,0,3.95
3.59,Paperback,420,1991,2237,79,2282.0,1,3.84
3.98,Hardcover,256,2009,33,5,158.0,0,3.98
4.11,ebook,492,2009,9,4,6022.0,0,4.04
4.03,Paperback,368,2011,16,3,1492.0,1,3.92
3.58,other,432,2009,282,50,510.0,0,3.86
3.95,Paperback,416,2004,14375,507,1853.0,1,4.11
3.6,Paperback,256,2006,84,13,3611.0,1,3.66
4.27,other,192,1965,3,1,28.0,0,4.19
3.89,Hardcover,176,1967,4986,78,1154.0,1,3.9
4.18,Paperback,304,2015,64,27,23.0,0,4.01
4.12,Paperback,224,1985,1553,60,626.0,0,4.1
3.69,other,222,1981,21,4,2950.0,0,3.81
3.74,other,149,1991,145,13,87.0,0,3.76
4.25,Paperback,160,1996,192,18,1644.0,0,4.2
4.2,Hardcover,368,2010,287,19,352.0,0,4.28
3.8,Paperback,416,1987,10,1,449.0,1,3.98
3.92,other,369,1995,75,3,284.0,1,4.0
3.36,Paperback,336,2001,43,3,46.0,1,3.33
4.04,other,310,2004,5368,129,729.0,1,3.89
3.43,Paperback,432,1994,42,7,155.0,0,3.9066666666666667
3.84,Hardcover,448,2002,53,5,857.0,0,3.89
3.15,Paperback,502,2004,150,14,156.0,1,3.51
4.04,Paperback,336,2015,1128,148,879.0,1,3.93
3.33,Hardcover,32,2016,63,14,233.0,0,3.8099999999999996
4.1,Paperback,352,1961,36,2,924.0,0,3.955
4.01,Paperback,368,2005,69923,625,735.0,0,3.9749999999999996
3.5,Paperback,336,2005,69,9,20765.0,0,3.77
3.9,Paperback,201,1988,219,11,407.0,0,3.89
4.0,Paperback,192,2001,7,2,9.0,0,4.0
3.2,Paperback,256,2012,65,24,234.0,0,3.65
4.14,Paperback,864,1993,7,2,335.0,1,3.94
3.92,Hardcover,330,2006,24,5,19.0,0,3.88
3.32,Hardcover,249,2009,25,3,26.0,0,3.2733333333333334
3.98,Paperback,366,2009,55,3,319.0,0,3.89
3.66,Paperback,342,2010,46,3,23.0,0,3.7
4.08,ebook,352,2010,264,19,395.0,0,4.09
3.55,Hardcover,210,2011,32,2,33.0,0,3.74
4.12,Hardcover,1177,2007,51,6,17.0,0,4.14
3.92,Paperback,401,2004,1189,49,1902.0,0,4.0
3.71,Hardcover,241,2004,340,19,117.0,0,3.7
4.18,Hardcover,739,2005,544,20,1146.0,0,4.2075
3.75,Paperback,328,2000,45,7,44.0,0,3.75
4.06,Paperback,408,2014,66,10,79.0,0,4.04
